-7.98316673017 -4.17291340764
-7.98034800503 -4.03717598661
-7.9774905006 -3.89096277552
-7.96449173471 -3.78679322554
-7.97073731432 -3.65131151343
-7.97641627961 -3.50673494742
-7.96174309463 -3.3806614018
-7.96251613943 -3.27567500618
-7.96957152695 -3.15514356515
-7.96271652514 -3.05027585424
-7.96315107571 -2.92716271909
-7.96696554551 -2.79058039897
-7.95834449159 -2.66807049953
-7.95837087739 -2.52118500552
-7.95904483125 -2.36285709699
-7.95825378244 -2.19613700813
-7.95734811334 -2.01709373632
-7.95450512322 -1.8283403975
-7.95855960732 -1.60737933219
-7.95621853068 -1.38312791502
-7.9530264738 -1.26872284383
-7.94947179854 -1.15003531439
-7.9528875649 -1.00669974124
-7.95554393774 -0.858425476964
-7.94931332411 -0.728392636151
-7.95123920573 -0.567448829612
-7.952417766 -0.400217757661
-7.94649160168 -0.246218866441
-7.94635917344 -0.0647722716477
-7.94546804978 0.124729814314
-7.94382976421 0.323018098665
-7.94416320063 0.540729079631
-7.94156038106 0.761552829759
-7.93818487334 0.994132875501
-7.93907057943 1.25972192261
-5.62492313243 -1.52285169909
-5.61976727981 -1.83736655091
-5.62621066925 -2.20283498275
-5.62505825887 -2.46010871013
-5.58745408807 -2.64294706601
-5.59413682638 -2.88300149388
-5.59841882495 -3.08296712189
-5.58461943548 -3.30303109837
-5.47181169871 -3.36364128407
-5.35658411436 -3.40423690661
-5.23571511718 -3.42483609246
-5.13212001896 -3.42533322898
-5.02592297712 -3.42582475713
-4.92379082554 -3.44225107099
-4.82350840882 -3.46669260877
-4.70888166868 -3.46716718267
-4.58999901842 -3.46764097645
-4.46631256368 -3.46811662423
-4.33720547188 -3.46859192877
-4.23639517644 -3.46895355491
-4.13181364366 -3.46931716315
-4.02308736284 -3.46968667918
-3.85780400297 -3.31040570274
-0.985899988218 -2.48196705885
-1.12662131652 -2.64595547299
-1.14732594532 -2.78643105429
-1.14795296049 -2.91003431883
-1.14855671242 -3.03086176751
-1.14914043131 -3.14907840975
-1.14970637307 -3.26483185939
-1.15024959703 -3.37827627273
-1.15077470384 -3.48954297055
-1.15128092814 -3.59875918866
-1.15177073067 -3.70604675917
-1.15224399176 -3.81151965489
-1.15270110506 -3.91528615621
-1.15314350515 -4.01744949795
-1.15357053931 -4.11810695165
-1.09411453591 -4.24423721433
-0.95435738241 -4.29359506673
-0.834630001578 -4.353820603
-0.682076524269 -4.40726457543
-0.511592981852 -4.407276697
-0.332262052341 -4.40765152813
0.0667143999274 -4.34889743819
0.288727196159 -4.34584430615
0.502559877785 -4.34883272629
0.969629241267 -4.29083877669
1.2510066581 -4.28692779926
1.23541486874 -8.00345139759
0.970342095924 -8.00023828267
0.738194532931 -8.00157255939
0.5177678166 -8.00225082139
0.300518885736 -8.000025617
0.102561456112 -7.99993438885
-0.0866276025795 -7.99915999821
-0.267783483829 -7.9977089826
-0.421562175847 -8.00228495169
-0.588533354579 -7.99964638164
-0.749224999743 -7.99630417506
-0.879048507415 -8.00142421041
-1.02709948354 -7.99746147681
-1.17022102311 -7.99279286735
